,X,Y,Speed
514,3899,2534,194
515,3873,2583,196
516,3844,2641,201
517,3781,2744,206
518,3699,2859,207
519,3694,2864,209
520,3642,2921,206
521,3609,2953,203
522,3512,3044,191
523,3489,3062,179
524,3448,3091,169
525,3366,3138,159
526,3329,3154,150
527,3279,3170,144
528,3133,3186,138
529,3127,3186,132
530,3079,3181,119
531,3048,3172,115
532,3043,3170,111
533,3007,3159,108
534,2977,3146,105
535,2936,3120,100
536,2874,3060,96
537,2864,3048,95
538,2844,3023,94
539,2835,2994,89
540,2834,2981,87
541,2830,2958,86
542,2830,2929,86
543,2837,2870,86
544,2837,2865,86
545,2844,2832,88
546,2848,2822,90
547,2855,2800,92
548,2871,2764,95
549,2872,2759,98
550,2894,2716,101
551,2900,2704,104
552,2920,2672,112
553,2925,2666,113
554,2945,2637,115
555,2952,2626,117
556,3014,2537,127
557,3021,2525,137
558,3049,2488,148
559,3066,2467,150
560,3083,2444,153
561,3162,2342,167
562,3169,2334,171
563,3220,2268,175
564,3256,2223,180
565,3276,2200,182
566,3328,2137,185
567,3351,2107,188
568,3454,1975,193
569,3470,1952,199
570,3509,1891,203
571,3536,1845,208
572,3562,1800,213
573,3623,1670,219
574,3640,1627,222
575,3665,1543,225
576,3675,1505,227
577,3715,1322,230
578,3716,1319,231
579,3728,1225,232
580,3727,1191,236
581,3728,1022,240
582,3728,1007,241
583,3719,923,242
584,3712,889,242
585,3637,646,243
586,3636,642,245
587,3598,544,248
588,3557,481,249
589,3496,392,250
590,3462,349,252
591,3373,256,253
592,3299,196,254
593,3286,187,255
594,3177,125,256
595,3164,118,256
596,3071,73,256
597,3027,51,257
598,2943,15,258
599,2832,-19,260
600,2629,-69,261
601,2612,-73,262
602,2450,-78,263
603,2385,-73,264
604,2259,-61,266
605,2257,-61,266
606,2212,-54,267
607,2135,-39,268
608,1912,17,270
609,1910,18,270
610,1742,90,271
611,1686,119,272
612,1467,250,275
613,1466,252,276
614,1288,413,277
615,1279,422,278
616,1198,525,279
617,1103,648,280
618,1102,650,280
619,1038,748,281
620,1021,779,281
621,914,976,282
622,899,1001,283
623,843,1099,283
624,834,1112,283
625,686,1353,284
626,635,1427,286
627,564,1509,286
628,537,1540,276
629,486,1597,266
630,342,1726,256
631,281,1773,243
632,172,1839,230
633,92,1873,222
634,90,1874,220
635,2,1899,219
636,-35,1906,217
637,-58,1909,216
638,-90,1911,215
639,-238,1907,210
640,-258,1904,206
641,-340,1893,206
642,-414,1876,206
643,-493,1851,210
644,-588,1809,214
645,-624,1793,216
646,-657,1777,219
647,-777,1719,221
648,-852,1683,224
649,-945,1640,226
650,-988,1619,228
651,-1083,1575,231
652,-1128,1553,235
653,-1189,1526,236
654,-1285,1483,238
655,-1344,1456,240
656,-1383,1440,242
657,-1468,1404,245
658,-1521,1384,246
659,-1570,1364,248
660,-1649,1333,249
661,-1724,1302,251
662,-1869,1243,252
663,-1880,1238,254
664,-1947,1211,241
665,-2046,1169,229
666,-2074,1156,217
667,-2150,1122,204
668,-2157,1118,192
669,-2232,1082,182
670,-2260,1067,172
671,-2344,1013,162
672,-2356,1003,152
673,-2419,951,140
674,-2426,945,135
675,-2471,895,130
676,-2472,895,125
677,-2516,828,121
678,-2521,821,119
679,-2537,788,118
680,-2546,757,115
681,-2549,730,113
682,-2546,620,110
683,-2544,614,107
684,-2529,564,102
685,-2510,527,102
686,-2508,523,102
687,-2495,500,102
688,-2471,464,104
689,-2468,460,107
690,-2419,395,111
691,-2416,391,116
692,-2367,336,119
693,-2361,330,122
694,-2290,265,126
695,-2266,244,134
696,-2231,215,142
697,-2202,195,151
698,-2147,155,161
699,-2139,149,166
700,-2048,87,171
701,-2025,72,176
702,-1958,29,180
703,-1881,-18,185
704,-1839,-44,190
705,-1739,-108,190
706,-1686,-140,190
707,-1669,-152,199
708,-1635,-173,208
709,-1483,-274,217
710,-1482,-276,220
711,-1378,-355,223
712,-1339,-385,226
713,-1301,-414,227
