,Driver,Team,LapNumber,LapTime,Stint,Compound,TyreLife,Position,Year,GP,Length,Abrasion,Traction,Braking,TrackEvo,Grip,Lateral,Downforce,TyreStress,Laps,LapTimePerKM,RacePercentage
1314,TSU,AlphaTauri,43.0,76.004,2.0,MEDIUM,12.0,14.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.84550363935196,0.5972222222222222
1315,TSU,AlphaTauri,44.0,75.783,2.0,MEDIUM,13.0,14.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.793613524301477,0.6111111111111112
1316,TSU,AlphaTauri,45.0,76.101,2.0,MEDIUM,14.0,14.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.868278938718007,0.625
1317,TSU,AlphaTauri,46.0,76.089,2.0,MEDIUM,15.0,14.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.865461375909835,0.6388888888888888
1318,TSU,AlphaTauri,47.0,76.134,2.0,MEDIUM,16.0,14.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.87602723644048,0.6527777777777778
1319,TSU,AlphaTauri,48.0,88.936,2.0,MEDIUM,17.0,16.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,20.8818971589575,0.6666666666666666
1320,MAZ,Haas F1 Team,1.0,89.55600000000001,1.0,MEDIUM,1.0,17.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,21.027471237379668,0.013888888888888888
1321,MAZ,Haas F1 Team,2.0,79.82600000000001,1.0,MEDIUM,2.0,17.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.742897393754404,0.027777777777777776
1322,MAZ,Haas F1 Team,3.0,79.41600000000001,1.0,MEDIUM,3.0,17.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.64663066447523,0.041666666666666664
1323,MAZ,Haas F1 Team,4.0,78.921,1.0,MEDIUM,4.0,17.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.53040619863818,0.05555555555555555
1324,MAZ,Haas F1 Team,5.0,78.453,1.0,MEDIUM,5.0,17.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.42052124911951,0.06944444444444445
1325,MAZ,Haas F1 Team,6.0,78.665,1.0,MEDIUM,6.0,17.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.470298192063865,0.08333333333333333
1326,MAZ,Haas F1 Team,7.0,78.251,1.0,MEDIUM,7.0,17.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.373092275181968,0.09722222222222222
1327,MAZ,Haas F1 Team,8.0,78.196,1.0,MEDIUM,8.0,17.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.360178445644515,0.1111111111111111
1328,MAZ,Haas F1 Team,9.0,78.39800000000001,1.0,MEDIUM,9.0,17.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.407607419582064,0.125
1329,MAZ,Haas F1 Team,10.0,78.485,1.0,MEDIUM,10.0,17.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.4280347499413,0.1388888888888889
1330,MAZ,Haas F1 Team,11.0,78.518,1.0,MEDIUM,11.0,16.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.43578304766377,0.1527777777777778
1331,MAZ,Haas F1 Team,12.0,78.552,1.0,MEDIUM,12.0,16.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.443766142286922,0.16666666666666666
1332,MAZ,Haas F1 Team,13.0,79.94000000000001,1.0,MEDIUM,13.0,17.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.76966424043203,0.18055555555555555
1333,MAZ,Haas F1 Team,14.0,78.48700000000001,1.0,MEDIUM,14.0,17.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.428504343742663,0.19444444444444445
1334,MAZ,Haas F1 Team,15.0,79.12400000000001,1.0,MEDIUM,15.0,18.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.578069969476402,0.20833333333333334
1335,MAZ,Haas F1 Team,16.0,78.397,1.0,MEDIUM,16.0,18.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.40737262268138,0.2222222222222222
1336,MAZ,Haas F1 Team,17.0,78.156,1.0,MEDIUM,17.0,18.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.35078656961728,0.2361111111111111
1337,MAZ,Haas F1 Team,18.0,78.107,1.0,MEDIUM,18.0,18.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.339281521483915,0.25
1338,MAZ,Haas F1 Team,19.0,79.186,1.0,MEDIUM,19.0,18.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.59262737731862,0.2638888888888889
1339,MAZ,Haas F1 Team,20.0,78.02300000000001,1.0,MEDIUM,20.0,18.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.319558581826723,0.2777777777777778
1340,MAZ,Haas F1 Team,21.0,77.952,1.0,MEDIUM,21.0,18.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.302888001878372,0.2916666666666667
1341,MAZ,Haas F1 Team,22.0,77.68,1.0,MEDIUM,22.0,18.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.23902324489317,0.3055555555555556
1342,MAZ,Haas F1 Team,23.0,77.845,1.0,MEDIUM,23.0,18.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.277764733505517,0.3194444444444444
1343,MAZ,Haas F1 Team,24.0,80.891,1.0,MEDIUM,24.0,18.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.992956092979572,0.3333333333333333
1344,MAZ,Haas F1 Team,25.0,81.08500000000001,1.0,MEDIUM,25.0,18.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,19.03850669171167,0.3472222222222222
1345,MAZ,Haas F1 Team,26.0,77.661,1.0,MEDIUM,26.0,18.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.234562103780227,0.3611111111111111
1346,MAZ,Haas F1 Team,27.0,77.605,1.0,MEDIUM,27.0,18.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.2214134773421,0.375
1347,MAZ,Haas F1 Team,28.0,77.82000000000001,1.0,MEDIUM,28.0,18.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.271894810988496,0.3888888888888889
1348,MAZ,Haas F1 Team,29.0,77.83,1.0,MEDIUM,29.0,18.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.2742427799953,0.4027777777777778
1349,MAZ,Haas F1 Team,30.0,79.159,1.0,MEDIUM,30.0,19.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.586287861000233,0.4166666666666667
1350,MAZ,Haas F1 Team,31.0,78.649,1.0,MEDIUM,31.0,19.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.466541441652968,0.4305555555555556
1351,MAZ,Haas F1 Team,32.0,78.753,1.0,MEDIUM,32.0,19.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.490960319323783,0.4444444444444444
1352,MAZ,Haas F1 Team,33.0,80.99900000000001,1.0,MEDIUM,33.0,19.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,19.018314158253112,0.4583333333333333
1353,MAZ,Haas F1 Team,34.0,96.521,2.0,HARD,1.0,19.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,22.66283165062221,0.4722222222222222
1354,MAZ,Haas F1 Team,35.0,76.066,2.0,HARD,2.0,19.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.860061047194176,0.4861111111111111
1355,MAZ,Haas F1 Team,36.0,76.14500000000001,2.0,HARD,3.0,19.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.87861000234797,0.5
1356,MAZ,Haas F1 Team,37.0,78.748,2.0,HARD,4.0,19.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.48978633482038,0.5138888888888888
1357,MAZ,Haas F1 Team,38.0,76.31400000000001,2.0,HARD,5.0,19.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.918290678563043,0.5277777777777778
1358,MAZ,Haas F1 Team,39.0,76.558,2.0,HARD,6.0,19.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.975581122329185,0.5416666666666666
1359,MAZ,Haas F1 Team,40.0,77.635,2.0,HARD,7.0,19.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.228457384362525,0.5555555555555556
1360,MAZ,Haas F1 Team,41.0,80.77900000000001,2.0,HARD,8.0,19.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.96665884010331,0.5694444444444444
1361,VER,Red Bull Racing,1.0,79.66000000000001,1.0,SOFT,1.0,1.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.70392110824137,0.013888888888888888
1362,VER,Red Bull Racing,2.0,76.24900000000001,1.0,SOFT,2.0,1.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.903028880018784,0.027777777777777776
1363,VER,Red Bull Racing,3.0,76.52300000000001,1.0,SOFT,3.0,1.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.967363230805354,0.041666666666666664
1364,VER,Red Bull Racing,4.0,76.656,1.0,SOFT,4.0,1.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.998591218595916,0.05555555555555555
1365,VER,Red Bull Racing,5.0,76.449,1.0,SOFT,5.0,1.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.949988260154964,0.06944444444444445
1366,VER,Red Bull Racing,6.0,76.35000000000001,1.0,SOFT,6.0,1.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.926743366987555,0.08333333333333333
1367,VER,Red Bull Racing,7.0,76.253,1.0,SOFT,7.0,1.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.903968067621506,0.09722222222222222
1368,VER,Red Bull Racing,8.0,76.486,1.0,SOFT,8.0,1.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.95867574548016,0.1111111111111111
1369,VER,Red Bull Racing,9.0,76.51,1.0,SOFT,9.0,1.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.9643108710965,0.125
1370,VER,Red Bull Racing,10.0,76.63600000000001,1.0,SOFT,10.0,1.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.993895280582297,0.1388888888888889
1371,VER,Red Bull Racing,11.0,76.671,1.0,SOFT,11.0,1.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.002113172106128,0.1527777777777778
1372,VER,Red Bull Racing,12.0,76.69800000000001,1.0,SOFT,12.0,1.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.008452688424512,0.16666666666666666
1373,VER,Red Bull Racing,13.0,76.521,1.0,SOFT,13.0,1.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.96689363700399,0.18055555555555555
1374,VER,Red Bull Racing,14.0,76.461,1.0,SOFT,14.0,1.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.952805822963136,0.19444444444444445
1375,VER,Red Bull Racing,15.0,76.519,1.0,SOFT,15.0,1.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.96642404320263,0.20833333333333334
1376,VER,Red Bull Racing,16.0,76.537,1.0,SOFT,16.0,1.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.970650387414885,0.2222222222222222
1377,VER,Red Bull Racing,17.0,76.492,1.0,SOFT,17.0,1.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.960084526884245,0.2361111111111111
1378,VER,Red Bull Racing,18.0,79.42800000000001,1.0,SOFT,18.0,1.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.6494482272834,0.25
1379,VER,Red Bull Racing,19.0,94.74000000000001,2.0,MEDIUM,1.0,3.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,22.24465837050951,0.2638888888888889
1380,VER,Red Bull Racing,20.0,75.90400000000001,2.0,MEDIUM,2.0,3.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.82202394928387,0.2777777777777778
1381,VER,Red Bull Racing,21.0,76.259,2.0,MEDIUM,3.0,3.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.90537684902559,0.2916666666666667
1382,VER,Red Bull Racing,22.0,75.99600000000001,2.0,MEDIUM,4.0,3.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.843625264146514,0.3055555555555556
1383,VER,Red Bull Racing,23.0,76.164,2.0,MEDIUM,5.0,3.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.883071143460906,0.3194444444444444
1384,VER,Red Bull Racing,24.0,76.224,2.0,MEDIUM,6.0,3.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.89715895750176,0.3333333333333333
1385,VER,Red Bull Racing,25.0,76.102,2.0,MEDIUM,7.0,3.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.868513735618688,0.3472222222222222
1386,VER,Red Bull Racing,26.0,76.083,2.0,MEDIUM,8.0,3.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.86405259450575,0.3611111111111111
1387,VER,Red Bull Racing,27.0,75.72500000000001,2.0,MEDIUM,9.0,3.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.779995304061988,0.375
1388,VER,Red Bull Racing,28.0,76.051,2.0,MEDIUM,10.0,2.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.856539093683963,0.3888888888888889
1389,VER,Red Bull Racing,29.0,76.12700000000001,2.0,MEDIUM,11.0,1.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.874383658135713,0.4027777777777778
1390,VER,Red Bull Racing,30.0,76.35900000000001,2.0,MEDIUM,12.0,1.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.928856539093683,0.4166666666666667
1391,VER,Red Bull Racing,31.0,76.55300000000001,2.0,MEDIUM,13.0,1.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.974407137825782,0.4305555555555556
1392,VER,Red Bull Racing,32.0,76.327,2.0,MEDIUM,14.0,1.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.921343038271893,0.4444444444444444
1393,VER,Red Bull Racing,33.0,76.269,2.0,MEDIUM,15.0,1.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.907724818032403,0.4583333333333333
1394,VER,Red Bull Racing,34.0,76.27900000000001,2.0,MEDIUM,16.0,1.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.910072787039212,0.4722222222222222
1395,VER,Red Bull Racing,35.0,76.334,2.0,MEDIUM,17.0,1.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.92298661657666,0.4861111111111111
1396,VER,Red Bull Racing,36.0,76.096,2.0,MEDIUM,18.0,1.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.867104954214604,0.5
1397,VER,Red Bull Racing,37.0,76.102,2.0,MEDIUM,19.0,1.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.868513735618688,0.5138888888888888
1398,VER,Red Bull Racing,38.0,76.119,2.0,MEDIUM,20.0,1.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.872505282930263,0.5277777777777778
1399,VER,Red Bull Racing,39.0,76.03500000000001,2.0,MEDIUM,21.0,1.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.85278234327307,0.5416666666666666
1400,VER,Red Bull Racing,40.0,75.84,2.0,MEDIUM,22.0,1.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.80699694764029,0.5555555555555556
1401,VER,Red Bull Racing,41.0,76.09700000000001,2.0,MEDIUM,23.0,1.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.867339751115285,0.5694444444444444
1402,VER,Red Bull Racing,42.0,75.94,2.0,MEDIUM,24.0,1.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.83047663770838,0.5833333333333334
1403,VER,Red Bull Racing,43.0,76.578,2.0,MEDIUM,25.0,1.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.980277060342804,0.5972222222222222
1404,VER,Red Bull Racing,44.0,75.656,2.0,MEDIUM,26.0,1.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.763794317915004,0.6111111111111112
1405,VER,Red Bull Racing,45.0,77.22200000000001,2.0,MEDIUM,27.0,1.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.131486264381312,0.625
1406,VER,Red Bull Racing,46.0,75.599,2.0,MEDIUM,28.0,1.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.75041089457619,0.6388888888888888
1407,VER,Red Bull Racing,47.0,75.756,2.0,MEDIUM,29.0,1.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.787274007983093,0.6527777777777778
1408,VER,Red Bull Racing,48.0,99.284,2.0,MEDIUM,30.0,1.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,23.31157548720357,0.6666666666666666
1409,VER,Red Bull Racing,49.0,121.44500000000001,3.0,HARD,1.0,1.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,28.51490960319324,0.6805555555555556
1410,VER,Red Bull Racing,50.0,83.226,3.0,HARD,2.0,1.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,19.541206856069497,0.6944444444444444
1411,VER,Red Bull Racing,51.0,74.45400000000001,3.0,HARD,3.0,1.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.48156844329655,0.7083333333333334
1412,VER,Red Bull Racing,52.0,74.649,3.0,HARD,4.0,1.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.527353838929326,0.7222222222222222
1413,VER,Red Bull Racing,53.0,74.44500000000001,3.0,HARD,5.0,1.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.47945527119042,0.7361111111111112
1414,VER,Red Bull Racing,54.0,74.54,3.0,HARD,6.0,1.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.501760976755108,0.75
1415,VER,Red Bull Racing,55.0,74.843,3.0,HARD,7.0,1.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.57290443766142,0.7638888888888888
1416,VER,Red Bull Racing,56.0,86.101,3.0,HARD,8.0,1.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,20.21624794552712,0.7777777777777778
1417,VER,Red Bull Racing,57.0,,4.0,SOFT,4.0,3.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,,0.7916666666666666
1418,VER,Red Bull Racing,58.0,137.717,5.0,SOFT,5.0,2.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,32.335524771073025,0.8055555555555556
1419,VER,Red Bull Racing,59.0,127.22500000000001,5.0,SOFT,6.0,2.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,29.872035689128904,0.8194444444444444
1420,VER,Red Bull Racing,60.0,122.12,5.0,SOFT,7.0,2.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,28.673397511152853,0.8333333333333334
1421,VER,Red Bull Racing,61.0,73.682,5.0,SOFT,8.0,1.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.300305235970885,0.8472222222222222
1422,VER,Red Bull Racing,62.0,73.652,5.0,SOFT,9.0,1.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.293261328950457,0.8611111111111112
1423,VER,Red Bull Racing,63.0,73.78,5.0,SOFT,10.0,1.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.323315332237613,0.875
1424,VER,Red Bull Racing,64.0,73.891,5.0,SOFT,11.0,1.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.349377788213197,0.8888888888888888
1425,VER,Red Bull Racing,65.0,73.929,5.0,SOFT,12.0,1.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.358300070439068,0.9027777777777778
1426,VER,Red Bull Racing,66.0,73.96000000000001,5.0,SOFT,13.0,1.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.36557877436018,0.9166666666666666
1427,VER,Red Bull Racing,67.0,73.968,5.0,SOFT,14.0,1.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.367457149565624,0.9305555555555556
1428,VER,Red Bull Racing,68.0,73.94800000000001,5.0,SOFT,15.0,1.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.36276121155201,0.9444444444444444
1429,VER,Red Bull Racing,69.0,74.027,5.0,SOFT,16.0,1.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.3813101667058,0.9583333333333334
1430,VER,Red Bull Racing,70.0,74.23,5.0,SOFT,17.0,1.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.428973937544026,0.9722222222222222
1431,VER,Red Bull Racing,71.0,74.352,5.0,SOFT,18.0,1.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.457619159427097,0.9861111111111112
1432,VER,Red Bull Racing,72.0,75.061,5.0,SOFT,19.0,1.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.62409016200986,1.0
1433,GAS,AlphaTauri,1.0,87.863,1.0,SOFT,4.0,12.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,20.629960084526882,0.013888888888888888
1434,GAS,AlphaTauri,2.0,78.93400000000001,1.0,SOFT,5.0,12.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.533458558347032,0.027777777777777776
1435,GAS,AlphaTauri,3.0,78.13900000000001,1.0,SOFT,6.0,12.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.346795022305706,0.041666666666666664
1436,GAS,AlphaTauri,4.0,77.924,1.0,SOFT,7.0,12.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.29631368865931,0.05555555555555555
1437,GAS,AlphaTauri,5.0,78.00200000000001,1.0,SOFT,8.0,12.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.314627846912423,0.06944444444444445
1438,GAS,AlphaTauri,6.0,77.95100000000001,1.0,SOFT,9.0,12.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.302653204977695,0.08333333333333333
1439,GAS,AlphaTauri,7.0,78.27900000000001,1.0,SOFT,10.0,12.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.379666588401033,0.09722222222222222
1440,GAS,AlphaTauri,8.0,78.183,1.0,SOFT,11.0,12.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.357126085935665,0.1111111111111111
1441,GAS,AlphaTauri,9.0,78.708,1.0,SOFT,12.0,12.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.480394458793143,0.125
1442,GAS,AlphaTauri,10.0,79.46600000000001,1.0,SOFT,13.0,13.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.658370509509275,0.1388888888888889
1443,GAS,AlphaTauri,11.0,82.423,1.0,SOFT,14.0,16.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,19.352664944822727,0.1527777777777778
1444,GAS,AlphaTauri,12.0,96.05900000000001,2.0,MEDIUM,2.0,18.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,22.55435548250763,0.16666666666666666
1445,GAS,AlphaTauri,13.0,77.281,2.0,MEDIUM,3.0,17.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.145339281521483,0.18055555555555555
1446,GAS,AlphaTauri,14.0,77.83800000000001,2.0,MEDIUM,4.0,15.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.27612115520075,0.19444444444444445
1447,GAS,AlphaTauri,15.0,77.327,2.0,MEDIUM,5.0,14.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.156139938952805,0.20833333333333334
1448,GAS,AlphaTauri,16.0,77.315,2.0,MEDIUM,6.0,14.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.153322376144633,0.2222222222222222
1449,GAS,AlphaTauri,17.0,77.23,2.0,MEDIUM,7.0,13.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.133364639586755,0.2361111111111111
1450,GAS,AlphaTauri,18.0,77.488,2.0,MEDIUM,8.0,13.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.193942239962432,0.25
1451,GAS,AlphaTauri,19.0,77.88000000000001,2.0,MEDIUM,9.0,13.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.28598262502935,0.2638888888888889
1452,GAS,AlphaTauri,20.0,77.515,2.0,MEDIUM,10.0,13.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.200281756280816,0.2777777777777778
1453,GAS,AlphaTauri,21.0,77.43,2.0,MEDIUM,11.0,13.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.18032401972294,0.2916666666666667
1454,GAS,AlphaTauri,22.0,77.577,2.0,MEDIUM,12.0,12.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.21483916412303,0.3055555555555556
1455,GAS,AlphaTauri,23.0,78.09400000000001,2.0,MEDIUM,13.0,12.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.336229161775066,0.3194444444444444
1456,GAS,AlphaTauri,24.0,78.168,2.0,MEDIUM,14.0,12.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.353604132425453,0.3333333333333333
1457,GAS,AlphaTauri,25.0,77.816,2.0,MEDIUM,15.0,12.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.27095562338577,0.3472222222222222
1458,GAS,AlphaTauri,26.0,77.71900000000001,2.0,MEDIUM,16.0,12.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.248180324019724,0.3611111111111111
1459,GAS,AlphaTauri,27.0,77.71600000000001,2.0,MEDIUM,17.0,12.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.24747593331768,0.375
1460,GAS,AlphaTauri,28.0,77.656,2.0,MEDIUM,18.0,12.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.233388119276825,0.3888888888888889
1461,GAS,AlphaTauri,29.0,77.881,2.0,MEDIUM,19.0,12.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.28621742193003,0.4027777777777778
1462,GAS,AlphaTauri,30.0,77.72800000000001,2.0,MEDIUM,20.0,12.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.250293496125852,0.4166666666666667
1463,GAS,AlphaTauri,31.0,77.89800000000001,2.0,MEDIUM,21.0,12.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.290208969241608,0.4305555555555556
1464,GAS,AlphaTauri,32.0,80.952,2.0,MEDIUM,22.0,13.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,19.007278703921106,0.4444444444444444
1465,GAS,AlphaTauri,33.0,95.80000000000001,3.0,HARD,2.0,18.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,22.493543085231277,0.4583333333333333
1466,GAS,AlphaTauri,34.0,76.565,3.0,HARD,3.0,17.0,2022,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.97722470063395,0.4722222222222222
