,X,Y,Speed
403,-7195,-5705,216
404,-7208,-5805,219
405,-7208,-5811,222
406,-7216,-5948,223
407,-7219,-6106,227
408,-7216,-6186,232
409,-7198,-6260,233
410,-7193,-6277,234
411,-7189,-6288,235
412,-7048,-6475,237
413,-7032,-6499,239
414,-6939,-6698,242
415,-6915,-6774,245
416,-6889,-6855,248
417,-6872,-6921,249
418,-6856,-6986,250
419,-6756,-7572,213
420,-6754,-7585,177
421,-6747,-7693,168
422,-6745,-7771,159
423,-6746,-7812,154
424,-6747,-7852,150
425,-6759,-7915,144
426,-6771,-7935,141
427,-6782,-7949,139
428,-6811,-7983,139
429,-6886,-8076,139
430,-6891,-8084,135
431,-6895,-8230,132
432,-6895,-8234,131
433,-6880,-8325,131
434,-6875,-8350,132
435,-6871,-8365,134
436,-6860,-8407,136
437,-6850,-8446,140
438,-6829,-8507,144
439,-6792,-8605,153
440,-6790,-8612,158
441,-6763,-8674,163
442,-6743,-8713,168
443,-6724,-8746,173
444,-6681,-8823,180
445,-6637,-8888,188
446,-6628,-8901,190
447,-6562,-8987,192
448,-6544,-9007,195
449,-6483,-9072,201
450,-6479,-9077,203
451,-6404,-9142,205
452,-6383,-9156,207
453,-6311,-9201,190
454,-6167,-9280,173
455,-6164,-9281,157
456,-6100,-9316,147
457,-6088,-9322,138
458,-6041,-9352,124
459,-6033,-9357,111
460,-5966,-9419,102
461,-5952,-9436,93
462,-5944,-9456,85
463,-5942,-9460,78
464,-5932,-9496,72
465,-5929,-9519,67
466,-5930,-9526,64
467,-5932,-9556,62
468,-5933,-9562,61
469,-5935,-9582,61
470,-5940,-9599,61
471,-5969,-9661,61
472,-5970,-9663,62
473,-5979,-9681,63
474,-6001,-9697,66
475,-6063,-9731,70
476,-6066,-9733,74
477,-6101,-9743,79
478,-6108,-9744,84
479,-6164,-9757,88
480,-6175,-9758,93
481,-6314,-9770,103
482,-6319,-9771,112
483,-6362,-9773,122
484,-6396,-9773,123
485,-6425,-9772,124
486,-6484,-9772,114
487,-6518,-9769,105
488,-6553,-9764,101
489,-6557,-9764,97
490,-6609,-9755,93
491,-6635,-9748,90
492,-6676,-9734,87
493,-6685,-9729,85
494,-6723,-9702,84
495,-6739,-9684,83
496,-6752,-9668,84
497,-6769,-9636,86
498,-6778,-9616,88
499,-6787,-9584,91
500,-6808,-9502,95
501,-6811,-9484,100
502,-6813,-9458,106
503,-6829,-9402,115
504,-6833,-9387,125
505,-6863,-9295,131
506,-6882,-9244,137
507,-6912,-9197,160
508,-6919,-9188,164
509,-7004,-9062,169
510,-7006,-9059,174
511,-7052,-8993,184
512,-7056,-8988,186
513,-7098,-8924,188
514,-7119,-8890,192
515,-7145,-8843,196
516,-7191,-8752,201
517,-7228,-8665,206
518,-7287,-8503,211
519,-7290,-8498,215
520,-7311,-8436,220
521,-7336,-8356,223
522,-7347,-8316,227
523,-7369,-8246,230
524,-7392,-8165,234
525,-7402,-8134,237
526,-7463,-7914,241
527,-7464,-7908,245
528,-7481,-7848,247
529,-7546,-7591,249
530,-7556,-7547,252
531,-7570,-7482,256
532,-7579,-7437,258
533,-7594,-7337,260
534,-7616,-7193,261
535,-7631,-7058,263
536,-7633,-7025,265
537,-7649,-6818,268
538,-7654,-6738,271
539,-7662,-6620,274
540,-7662,-6601,276
