,X,Y,Speed
301,-2162,-3863,279
302,-2243,-3903,282
303,-2316,-3938,282
304,-2608,-4069,282
305,-2617,-4073,283
306,-2703,-4111,284
307,-2809,-4146,284
308,-3086,-4232,285
309,-3096,-4236,286
310,-3219,-4266,287
311,-3245,-4271,288
312,-3415,-4303,268
313,-3440,-4306,248
314,-3681,-4335,235
315,-3689,-4336,214
316,-3755,-4342,193
317,-3800,-4347,176
318,-3840,-4351,159
319,-3919,-4360,146
320,-3964,-4365,133
321,-4008,-4372,126
322,-4012,-4373,120
323,-4073,-4387,114
324,-4100,-4397,108
325,-4140,-4421,102
326,-4148,-4428,97
327,-4180,-4471,93
328,-4194,-4497,89
329,-4206,-4520,89
330,-4224,-4555,89
331,-4237,-4572,86
332,-4255,-4591,83
333,-4304,-4630,79
334,-4313,-4637,75
335,-4328,-4644,72
336,-4360,-4647,71
337,-4368,-4647,70
338,-4420,-4651,71
339,-4447,-4651,73
340,-4472,-4647,76
341,-4478,-4646,81
342,-4552,-4629,87
343,-4553,-4628,93
344,-4595,-4617,98
345,-4599,-4617,104
346,-4639,-4608,110
347,-4662,-4605,113
348,-4692,-4601,116
349,-4755,-4599,125
350,-4821,-4604,134
351,-4953,-4624,151
352,-4958,-4625,153
353,-5005,-4632,155
354,-5065,-4641,162
355,-5094,-4645,170
356,-5149,-4654,174
357,-5211,-4662,178
358,-5237,-4666,183
359,-5413,-4689,188
360,-5417,-4689,194
361,-5467,-4696,199
362,-5681,-4722,204
363,-5717,-4726,210
364,-5772,-4732,210
365,-5811,-4736,216
366,-5895,-4744,222
367,-6019,-4758,224
368,-6133,-4769,226
369,-6161,-4771,229
370,-6343,-4784,232
371,-6411,-4788,236
372,-6502,-4794,219
373,-6544,-4798,202
374,-6629,-4811,196
375,-6702,-4835,191
376,-6737,-4852,186
377,-6824,-4914,181
378,-6835,-4925,177
379,-6922,-5020,178
380,-6927,-5026,179
381,-6967,-5079,180
382,-7001,-5131,186
383,-7009,-5145,188
384,-7056,-5228,191
385,-7080,-5280,194
386,-7100,-5327,198
387,-7131,-5411,203
388,-7148,-5471,208
389,-7167,-5545,209
390,-7170,-5558,210
391,-7184,-5629,216
392,-7198,-5726,219
393,-7215,-5886,222
394,-7216,-5898,223
395,-7222,-6013,224
396,-7215,-6162,227
397,-7212,-6184,231
398,-7193,-6288,234
399,-7164,-6346,235
400,-7106,-6422,236
401,-7093,-6438,238
402,-6994,-6575,241
403,-6967,-6622,243
404,-6931,-6716,245
405,-6918,-6766,246
406,-6891,-6850,247
407,-6867,-6939,248
408,-6810,-7184,250
409,-6804,-7209,252
410,-6787,-7295,251
411,-6779,-7366,227
412,-6772,-7421,203
413,-6758,-7545,192
414,-6751,-7633,181
415,-6750,-7636,171
416,-6745,-7745,158
417,-6745,-7751,154
418,-6746,-7819,150
419,-6750,-7862,147
420,-6759,-7904,145
421,-6783,-7953,143
422,-6805,-7975,142
423,-6820,-7991,141
424,-6886,-8105,141
425,-6900,-8143,137
426,-6905,-8218,134
427,-6891,-8275,136
428,-6886,-8296,135
429,-6878,-8336,135
430,-6868,-8379,141
431,-6836,-8483,148
432,-6814,-8551,155
433,-6789,-8617,162
434,-6768,-8661,167
435,-6752,-8695,173
436,-6718,-8758,180
437,-6716,-8764,184
438,-6690,-8808,188
439,-6647,-8874,192
440,-6639,-8887,192
441,-6599,-8940,192
442,-6542,-9008,197
443,-6523,-9031,200
444,-6436,-9117,204
445,-6432,-9119,208
446,-6333,-9189,203
447,-6249,-9236,199
448,-6229,-9246,195
449,-6177,-9275,169
450,-6126,-9302,144
451,-6066,-9336,134
452,-6044,-9348,124
453,-5996,-9387,98
454,-5995,-9389,91
455,-5956,-9433,85
456,-5941,-9461,79
457,-5939,-9468,77
458,-5931,-9500,76
459,-5930,-9502,75
460,-5934,-9575,71
461,-5936,-9591,67
462,-5944,-9612,65
463,-5975,-9669,63
464,-5979,-9675,62
465,-5992,-9693,61
466,-6011,-9705,62
467,-6019,-9710,64
468,-6045,-9724,64
469,-6046,-9724,64
470,-6089,-9739,68
471,-6090,-9739,72
472,-6125,-9749,76
473,-6148,-9753,80
474,-6195,-9760,90
475,-6278,-9768,100
476,-6318,-9770,106
477,-6329,-9771,110
478,-6347,-9772,115
479,-6376,-9773,120
480,-6400,-9773,115
481,-6459,-9771,111
482,-6504,-9770,106
483,-6557,-9765,102
484,-6621,-9752,96
485,-6627,-9751,93
486,-6668,-9738,90
487,-6672,-9735,87
488,-6725,-9699,83
489,-6727,-9698,83
490,-6757,-9659,83
491,-6757,-9657,83
492,-6774,-9625,87
493,-6801,-9535,91
494,-6801,-9532,96
495,-6818,-9456,105
496,-6834,-9381,115
497,-6838,-9362,125
498,-6846,-9336,137
499,-6854,-9318,142
500,-6879,-9261,147
501,-6896,-9227,153
502,-6920,-9186,158
503,-6931,-9167,164
504,-6984,-9090,168
505,-7004,-9062,175
506,-7064,-8975,182
507,-7073,-8962,184
508,-7090,-8936,187
509,-7108,-8907,190
510,-7165,-8806,198
511,-7229,-8662,206
512,-7243,-8629,211
513,-7279,-8527,216
514,-7287,-8505,219
515,-7307,-8444,222
516,-7330,-8376,223
517,-7338,-8348,225
518,-7381,-8206,229
519,-7392,-8164,233
520,-7446,-7973,239
521,-7449,-7965,241
522,-7476,-7865,244
523,-7492,-7807,246
524,-7516,-7713,249
525,-7531,-7651,252
526,-7574,-7465,255
527,-7585,-7403,258
528,-7596,-7338,258
529,-7611,-7233,258
530,-7618,-7181,259
531,-7627,-7094,261
532,-7627,-7088,263
533,-7644,-6888,265
534,-7646,-6847,267
535,-7659,-6666,271
536,-7660,-6655,271
537,-7668,-6518,272
538,-7670,-6489,271
539,-7670,-6474,271
