,X,Y,Speed
464,-1286,1871,222
465,-1485,1840,225
466,-1510,1836,228
467,-1559,1826,231
468,-1610,1815,232
469,-1638,1808,234
470,-1737,1785,237
471,-1847,1754,240
472,-1865,1749,241
473,-1948,1723,242
474,-2057,1687,245
475,-2133,1658,249
476,-2263,1605,252
477,-2348,1566,255
478,-2416,1533,256
479,-2563,1453,258
480,-2616,1422,259
481,-2683,1379,261
482,-2738,1343,262
483,-2832,1275,263
484,-2850,1261,264
485,-2890,1229,265
486,-2964,1166,267
487,-3045,1091,268
488,-3050,1085,270
489,-3149,983,270
490,-3216,904,271
491,-3280,827,273
492,-3293,809,275
493,-3394,665,275
494,-3421,620,276
495,-3510,465,277
496,-3546,393,279
497,-3565,354,279
498,-3653,154,279
499,-3674,99,280
500,-3709,8,282
501,-3726,-41,284
502,-3764,-155,285
503,-3834,-405,286
504,-3841,-431,287
505,-3869,-548,288
506,-3881,-602,290
507,-3936,-858,293
508,-3960,-967,294
509,-3980,-1059,295
510,-3995,-1126,298
511,-4009,-1192,299
512,-4023,-1264,300
513,-4041,-1356,301
514,-4059,-1461,302
515,-4063,-1487,303
516,-4083,-1629,305
517,-4105,-1806,305
518,-4110,-1863,306
519,-4130,-2117,307
520,-4133,-2176,309
521,-4138,-2294,311
522,-4140,-2341,311
523,-4142,-2497,312
524,-4141,-2560,313
525,-4140,-2637,314
526,-4130,-2882,315
527,-4128,-2896,316
528,-4103,-3193,317
529,-4102,-3204,317
530,-4088,-3331,318
531,-4070,-3450,318
532,-4066,-3471,319
533,-4046,-3608,319
534,-4035,-3669,320
535,-3996,-3889,322
536,-3990,-3924,322
537,-3953,-4113,323
538,-3929,-4221,324
539,-3921,-4257,324
540,-3881,-4433,325
541,-3841,-4600,326
542,-3840,-4608,326
543,-3793,-4802,326
544,-3789,-4815,326
545,-3724,-5077,326
546,-3706,-5147,327
547,-3676,-5263,327
