,X,Y,Speed
464,1260,1061,148
465,1263,1045,152
466,1277,962,157
467,1286,916,164
468,1298,844,171
469,1304,814,174
470,1316,740,177
471,1324,698,181
472,1333,644,186
473,1358,501,191
474,1372,419,196
475,1396,284,203
476,1401,257,207
477,1418,156,211
478,1429,94,214
479,1434,59,217
480,1454,-50,219
481,1456,-64,222
482,1478,-185,224
483,1478,-186,227
484,1495,-287,230
485,1497,-298,231
486,1520,-429,232
487,1529,-475,233
488,1556,-630,234
489,1563,-675,236
490,1577,-755,236
491,1581,-785,226
492,1601,-986,217
493,1603,-1012,212
494,1602,-1102,208
495,1571,-1226,202
496,1539,-1304,196
497,1528,-1324,190
498,1473,-1407,187
499,1415,-1467,185
500,1385,-1492,187
501,1297,-1547,189
502,1295,-1547,191
503,1227,-1575,195
504,1149,-1593,199
505,1130,-1597,201
506,1004,-1606,203
507,986,-1605,205
508,852,-1602,208
509,827,-1601,211
510,735,-1595,214
511,684,-1593,215
512,636,-1590,217
513,562,-1587,220
514,509,-1583,223
515,411,-1576,226
516,351,-1570,231
517,21,-1502,236
518,-61,-1475,242
519,-176,-1432,243
520,-276,-1388,245
521,-326,-1362,247
522,-385,-1330,248
523,-489,-1261,249
524,-513,-1242,251
525,-588,-1183,253
526,-640,-1135,255
527,-709,-1063,256
528,-741,-1023,257
529,-876,-830,258
530,-904,-781,260
531,-966,-632,262
532,-974,-603,264
533,-1003,-492,265
534,-1007,-460,266
535,-1015,-346,267
536,-1007,-223,268
537,-1004,-196,269
538,-964,-3,270
539,-958,14,271
540,-920,125,272
541,-907,155,273
542,-843,294,273
543,-841,296,274
544,-771,475,274
545,-769,477,275
546,-725,593,278
547,-710,634,279
548,-681,709,280
549,-648,794,280
550,-636,823,280
551,-634,825,280
552,-571,990,285
553,-540,1073,286
554,-497,1181,287
555,-453,1296,288
556,-418,1385,289
557,-378,1491,289
558,-350,1561,290
559,-267,1778,292
560,-230,1873,294
561,-203,1946,296
562,-85,2251,298
563,-72,2285,298
564,-38,2370,299
565,-6,2456,300
566,40,2577,301
567,78,2674,301
568,130,2810,302
569,144,2846,302
570,217,3035,303
571,247,3113,304
572,285,3208,304
573,391,3483,305
574,404,3517,306
575,466,3674,307
576,501,3760,308
577,524,3818,308
