index,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
122,0 days 02:01:01.632000,PER,11,0 days 00:01:37.844000,18.0,3.0,,,0 days 00:00:35.342000,0 days 00:00:43.801000,0 days 00:00:18.701000,0 days 01:59:59.130000,0 days 02:00:42.931000,0 days 02:01:01.632000,279.0,307.0,253.0,293.0,False,MEDIUM,3.0,True,Red Bull Racing,0 days 01:59:23.788000,2024-04-07 06:00:25.422,1,5.0,False,,False,True
123,0 days 02:02:38.068000,PER,11,0 days 00:01:36.436000,19.0,3.0,,,0 days 00:00:34.925000,0 days 00:00:42.989000,0 days 00:00:18.522000,0 days 02:01:36.557000,0 days 02:02:19.546000,0 days 02:02:38.068000,,298.0,254.0,296.0,True,MEDIUM,4.0,True,Red Bull Racing,0 days 02:01:01.632000,2024-04-07 06:02:03.266,1,5.0,False,,False,True
124,0 days 02:04:14.274000,PER,11,0 days 00:01:36.206000,20.0,3.0,,,0 days 00:00:34.808000,0 days 00:00:42.946000,0 days 00:00:18.452000,0 days 02:03:12.876000,0 days 02:03:55.822000,0 days 02:04:14.274000,277.0,298.0,256.0,298.0,True,MEDIUM,5.0,True,Red Bull Racing,0 days 02:02:38.068000,2024-04-07 06:03:39.702,1,4.0,False,,False,True
125,0 days 02:05:50.832000,PER,11,0 days 00:01:36.558000,21.0,3.0,,,0 days 00:00:34.994000,0 days 00:00:43.049000,0 days 00:00:18.515000,0 days 02:04:49.268000,0 days 02:05:32.317000,0 days 02:05:50.832000,279.0,299.0,256.0,298.0,False,MEDIUM,6.0,True,Red Bull Racing,0 days 02:04:14.274000,2024-04-07 06:05:15.908,1,4.0,False,,False,True
126,0 days 02:07:28.096000,PER,11,0 days 00:01:37.264000,22.0,3.0,,,0 days 00:00:34.920000,0 days 00:00:43.437000,0 days 00:00:18.907000,0 days 02:06:25.752000,0 days 02:07:09.189000,0 days 02:07:28.096000,280.0,302.0,258.0,305.0,False,MEDIUM,7.0,True,Red Bull Racing,0 days 02:05:50.832000,2024-04-07 06:06:52.466,1,4.0,False,,False,True
127,0 days 02:09:04.752000,PER,11,0 days 00:01:36.656000,23.0,3.0,,,0 days 00:00:34.723000,0 days 00:00:43.265000,0 days 00:00:18.668000,0 days 02:08:02.819000,0 days 02:08:46.084000,0 days 02:09:04.752000,279.0,297.0,255.0,297.0,False,MEDIUM,8.0,True,Red Bull Racing,0 days 02:07:28.096000,2024-04-07 06:08:29.730,1,3.0,False,,False,True
128,0 days 02:10:41.673000,PER,11,0 days 00:01:36.921000,24.0,3.0,,,0 days 00:00:34.839000,0 days 00:00:43.391000,0 days 00:00:18.691000,0 days 02:09:39.591000,0 days 02:10:22.982000,0 days 02:10:41.673000,278.0,298.0,259.0,300.0,False,MEDIUM,9.0,True,Red Bull Racing,0 days 02:09:04.752000,2024-04-07 06:10:06.386,1,3.0,False,,False,True
129,0 days 02:12:19.433000,PER,11,0 days 00:01:37.760000,25.0,3.0,,,0 days 00:00:35.304000,0 days 00:00:43.717000,0 days 00:00:18.739000,0 days 02:11:16.977000,0 days 02:12:00.694000,0 days 02:12:19.433000,280.0,300.0,260.0,302.0,False,MEDIUM,10.0,True,Red Bull Racing,0 days 02:10:41.673000,2024-04-07 06:11:43.307,1,3.0,False,,False,True
130,0 days 02:13:57.122000,PER,11,0 days 00:01:37.689000,26.0,3.0,,,0 days 00:00:35.496000,0 days 00:00:43.536000,0 days 00:00:18.657000,0 days 02:12:54.929000,0 days 02:13:38.465000,0 days 02:13:57.122000,281.0,296.0,255.0,291.0,False,MEDIUM,11.0,True,Red Bull Racing,0 days 02:12:19.433000,2024-04-07 06:13:21.067,1,2.0,False,,False,True
131,0 days 02:15:33.965000,PER,11,0 days 00:01:36.843000,27.0,3.0,,,0 days 00:00:34.947000,0 days 00:00:43.279000,0 days 00:00:18.617000,0 days 02:14:32.069000,0 days 02:15:15.348000,0 days 02:15:33.965000,280.0,296.0,255.0,295.0,False,MEDIUM,12.0,True,Red Bull Racing,0 days 02:13:57.122000,2024-04-07 06:14:58.756,1,2.0,False,,False,True
132,0 days 02:17:10.698000,PER,11,0 days 00:01:36.733000,28.0,3.0,,,0 days 00:00:34.875000,0 days 00:00:43.263000,0 days 00:00:18.595000,0 days 02:16:08.840000,0 days 02:16:52.103000,0 days 02:17:10.698000,279.0,297.0,254.0,295.0,False,MEDIUM,13.0,True,Red Bull Racing,0 days 02:15:33.965000,2024-04-07 06:16:35.599,1,2.0,False,,False,True
133,0 days 02:18:47.667000,PER,11,0 days 00:01:36.969000,29.0,3.0,,,0 days 00:00:35.035000,0 days 00:00:43.263000,0 days 00:00:18.671000,0 days 02:17:45.733000,0 days 02:18:28.996000,0 days 02:18:47.667000,280.0,296.0,254.0,296.0,False,MEDIUM,14.0,True,Red Bull Racing,0 days 02:17:10.698000,2024-04-07 06:18:12.332,1,2.0,False,,False,True
134,0 days 02:20:24.764000,PER,11,0 days 00:01:37.097000,30.0,3.0,,,0 days 00:00:35.201000,0 days 00:00:43.289000,0 days 00:00:18.607000,0 days 02:19:22.868000,0 days 02:20:06.157000,0 days 02:20:24.764000,,296.0,255.0,296.0,False,MEDIUM,15.0,True,Red Bull Racing,0 days 02:18:47.667000,2024-04-07 06:19:49.301,1,2.0,False,,False,True
135,0 days 02:22:01.882000,PER,11,0 days 00:01:37.118000,31.0,3.0,,,0 days 00:00:35.150000,0 days 00:00:43.356000,0 days 00:00:18.612000,0 days 02:20:59.914000,0 days 02:21:43.270000,0 days 02:22:01.882000,279.0,296.0,255.0,295.0,False,MEDIUM,16.0,True,Red Bull Racing,0 days 02:20:24.764000,2024-04-07 06:21:26.398,1,2.0,False,,False,True
136,0 days 02:23:38.988000,PER,11,0 days 00:01:37.106000,32.0,3.0,,,0 days 00:00:35.061000,0 days 00:00:43.365000,0 days 00:00:18.680000,0 days 02:22:36.943000,0 days 02:23:20.308000,0 days 02:23:38.988000,,296.0,254.0,297.0,False,MEDIUM,17.0,True,Red Bull Racing,0 days 02:22:01.882000,2024-04-07 06:23:03.516,1,2.0,False,,False,True
137,0 days 02:25:18.397000,PER,11,0 days 00:01:39.409000,33.0,3.0,,0 days 02:25:17.143000,0 days 00:00:35.006000,0 days 00:00:43.257000,0 days 00:00:21.146000,0 days 02:24:13.994000,0 days 02:24:57.251000,0 days 02:25:18.397000,280.0,297.0,,297.0,False,MEDIUM,18.0,True,Red Bull Racing,0 days 02:23:38.988000,2024-04-07 06:24:40.622,1,2.0,False,,False,False
138,0 days 02:27:13.343000,PER,11,0 days 00:01:54.946000,34.0,4.0,0 days 02:25:40.047000,,0 days 00:00:53.934000,0 days 00:00:42.674000,0 days 00:00:18.338000,0 days 02:26:12.331000,0 days 02:26:55.005000,0 days 02:27:13.343000,280.0,304.0,265.0,305.0,False,HARD,1.0,True,Red Bull Racing,0 days 02:25:18.397000,2024-04-07 06:26:20.031,1,6.0,False,,False,False
139,0 days 02:28:47.288000,PER,11,0 days 00:01:33.945000,35.0,4.0,,,0 days 00:00:33.433000,0 days 00:00:42.191000,0 days 00:00:18.321000,0 days 02:27:46.776000,0 days 02:28:28.967000,0 days 02:28:47.288000,278.0,303.0,263.0,305.0,True,HARD,2.0,True,Red Bull Racing,0 days 02:27:13.343000,2024-04-07 06:28:14.977,1,4.0,False,,False,True
140,0 days 02:30:21.767000,PER,11,0 days 00:01:34.479000,36.0,4.0,,,0 days 00:00:33.662000,0 days 00:00:42.278000,0 days 00:00:18.539000,0 days 02:29:20.950000,0 days 02:30:03.228000,0 days 02:30:21.767000,279.0,299.0,257.0,291.0,False,HARD,3.0,True,Red Bull Racing,0 days 02:28:47.288000,2024-04-07 06:29:48.922,1,4.0,False,,False,True
141,0 days 02:31:56.575000,PER,11,0 days 00:01:34.808000,37.0,4.0,,,0 days 00:00:34.020000,0 days 00:00:42.307000,0 days 00:00:18.481000,0 days 02:30:55.787000,0 days 02:31:38.094000,0 days 02:31:56.575000,276.0,300.0,257.0,298.0,False,HARD,4.0,True,Red Bull Racing,0 days 02:30:21.767000,2024-04-07 06:31:23.401,1,2.0,False,,False,True
142,0 days 02:33:31.820000,PER,11,0 days 00:01:35.245000,38.0,4.0,,,0 days 00:00:34.413000,0 days 00:00:42.385000,0 days 00:00:18.447000,0 days 02:32:30.988000,0 days 02:33:13.373000,0 days 02:33:31.820000,279.0,299.0,257.0,298.0,False,HARD,5.0,True,Red Bull Racing,0 days 02:31:56.575000,2024-04-07 06:32:58.209,1,2.0,False,,False,True
143,0 days 02:35:06.810000,PER,11,0 days 00:01:34.990000,39.0,4.0,,,0 days 00:00:34.223000,0 days 00:00:42.294000,0 days 00:00:18.473000,0 days 02:34:06.043000,0 days 02:34:48.337000,0 days 02:35:06.810000,281.0,300.0,256.0,296.0,False,HARD,6.0,True,Red Bull Racing,0 days 02:33:31.820000,2024-04-07 06:34:33.454,1,2.0,False,,False,True
144,0 days 02:36:41.548000,PER,11,0 days 00:01:34.738000,40.0,4.0,,,0 days 00:00:34.051000,0 days 00:00:42.417000,0 days 00:00:18.270000,0 days 02:35:40.861000,0 days 02:36:23.278000,0 days 02:36:41.548000,282.0,300.0,258.0,300.0,False,HARD,7.0,True,Red Bull Racing,0 days 02:35:06.810000,2024-04-07 06:36:08.444,1,2.0,False,,False,True
145,0 days 02:38:16.578000,PER,11,0 days 00:01:35.030000,41.0,4.0,,,0 days 00:00:34.136000,0 days 00:00:42.423000,0 days 00:00:18.471000,0 days 02:37:15.684000,0 days 02:37:58.107000,0 days 02:38:16.578000,281.0,301.0,258.0,301.0,False,HARD,8.0,True,Red Bull Racing,0 days 02:36:41.548000,2024-04-07 06:37:43.182,1,2.0,False,,False,True
146,0 days 02:39:52.011000,PER,11,0 days 00:01:35.433000,42.0,4.0,,,0 days 00:00:34.020000,0 days 00:00:43.077000,0 days 00:00:18.336000,0 days 02:38:50.598000,0 days 02:39:33.675000,0 days 02:39:52.011000,280.0,298.0,258.0,298.0,False,HARD,9.0,True,Red Bull Racing,0 days 02:38:16.578000,2024-04-07 06:39:18.212,2,2.0,False,,False,True
147,0 days 02:41:27.110000,PER,11,0 days 00:01:35.099000,43.0,4.0,,,0 days 00:00:33.973000,0 days 00:00:42.725000,0 days 00:00:18.401000,0 days 02:40:25.984000,0 days 02:41:08.709000,0 days 02:41:27.110000,282.0,298.0,257.0,297.0,False,HARD,10.0,True,Red Bull Racing,0 days 02:39:52.011000,2024-04-07 06:40:53.645,1,2.0,False,,False,True
148,0 days 02:43:01.811000,PER,11,0 days 00:01:34.701000,44.0,4.0,,,0 days 00:00:34.015000,0 days 00:00:42.339000,0 days 00:00:18.347000,0 days 02:42:01.125000,0 days 02:42:43.464000,0 days 02:43:01.811000,281.0,299.0,257.0,297.0,False,HARD,11.0,True,Red Bull Racing,0 days 02:41:27.110000,2024-04-07 06:42:28.744,1,2.0,False,,False,True
149,0 days 02:44:36.807000,PER,11,0 days 00:01:34.996000,45.0,4.0,,,0 days 00:00:34.100000,0 days 00:00:42.464000,0 days 00:00:18.432000,0 days 02:43:35.911000,0 days 02:44:18.375000,0 days 02:44:36.807000,282.0,298.0,257.0,295.0,False,HARD,12.0,True,Red Bull Racing,0 days 02:43:01.811000,2024-04-07 06:44:03.445,1,2.0,False,,False,True
150,0 days 02:46:11.557000,PER,11,0 days 00:01:34.750000,46.0,4.0,,,0 days 00:00:33.927000,0 days 00:00:42.397000,0 days 00:00:18.426000,0 days 02:45:10.734000,0 days 02:45:53.131000,0 days 02:46:11.557000,,297.0,258.0,297.0,False,HARD,13.0,True,Red Bull Racing,0 days 02:44:36.807000,2024-04-07 06:45:38.441,1,2.0,False,,False,True
151,0 days 02:47:46.613000,PER,11,0 days 00:01:35.056000,47.0,4.0,,,0 days 00:00:34.058000,0 days 00:00:42.474000,0 days 00:00:18.524000,0 days 02:46:45.615000,0 days 02:47:28.089000,0 days 02:47:46.613000,,298.0,257.0,298.0,False,HARD,14.0,True,Red Bull Racing,0 days 02:46:11.557000,2024-04-07 06:47:13.191,1,2.0,False,,False,True
152,0 days 02:49:21.996000,PER,11,0 days 00:01:35.383000,48.0,4.0,,,0 days 00:00:34.198000,0 days 00:00:42.525000,0 days 00:00:18.660000,0 days 02:48:20.811000,0 days 02:49:03.336000,0 days 02:49:21.996000,,298.0,256.0,290.0,False,HARD,15.0,True,Red Bull Racing,0 days 02:47:46.613000,2024-04-07 06:48:48.247,1,2.0,False,,False,True
153,0 days 02:50:57.031000,PER,11,0 days 00:01:35.035000,49.0,4.0,,,0 days 00:00:34.003000,0 days 00:00:42.537000,0 days 00:00:18.495000,0 days 02:49:55.999000,0 days 02:50:38.536000,0 days 02:50:57.031000,280.0,299.0,257.0,295.0,False,HARD,16.0,True,Red Bull Racing,0 days 02:49:21.996000,2024-04-07 06:50:23.630,1,2.0,False,,False,True
154,0 days 02:52:32.275000,PER,11,0 days 00:01:35.244000,50.0,4.0,,,0 days 00:00:34.117000,0 days 00:00:42.587000,0 days 00:00:18.540000,0 days 02:51:31.148000,0 days 02:52:13.735000,0 days 02:52:32.275000,279.0,300.0,258.0,293.0,False,HARD,17.0,True,Red Bull Racing,0 days 02:50:57.031000,2024-04-07 06:51:58.665,1,2.0,False,,False,True
155,0 days 02:54:07.165000,PER,11,0 days 00:01:34.890000,51.0,4.0,,,0 days 00:00:33.957000,0 days 00:00:42.550000,0 days 00:00:18.383000,0 days 02:53:06.232000,0 days 02:53:48.782000,0 days 02:54:07.165000,282.0,303.0,258.0,300.0,False,HARD,18.0,True,Red Bull Racing,0 days 02:52:32.275000,2024-04-07 06:53:33.909,1,2.0,False,,False,True
156,0 days 02:55:42.094000,PER,11,0 days 00:01:34.929000,52.0,4.0,,,0 days 00:00:34.130000,0 days 00:00:42.407000,0 days 00:00:18.392000,0 days 02:54:41.295000,0 days 02:55:23.702000,0 days 02:55:42.094000,280.0,300.0,258.0,299.0,False,HARD,19.0,True,Red Bull Racing,0 days 02:54:07.165000,2024-04-07 06:55:08.799,1,2.0,False,,False,True
157,0 days 02:57:16.822000,PER,11,0 days 00:01:34.728000,53.0,4.0,,,0 days 00:00:33.931000,0 days 00:00:42.384000,0 days 00:00:18.413000,0 days 02:56:16.025000,0 days 02:56:58.409000,0 days 02:57:16.822000,279.0,301.0,258.0,301.0,False,HARD,20.0,True,Red Bull Racing,0 days 02:55:42.094000,2024-04-07 06:56:43.728,1,2.0,False,,False,True
