,X,Y,Speed
422,5825,4315,330
423,5736,4307,330
424,5467,4280,330
425,5463,4280,329
426,5245,4258,328
427,5113,4244,328
428,4855,4219,312
429,4824,4216,297
430,4684,4204,264
431,4591,4196,241
432,4567,4193,219
433,4452,4181,185
434,4451,4181,179
435,4375,4173,174
436,4374,4173,166
437,4260,4152,158
438,4259,4152,148
439,4225,4141,139
440,4181,4120,130
441,4150,4103,123
442,4097,4069,117
443,4059,4038,111
444,4040,4017,106
445,4013,3976,102
446,4001,3946,99
447,3992,3914,96
448,3987,3894,94
449,3985,3851,93
450,3985,3838,92
451,3997,3766,90
452,3998,3766,90
453,4008,3724,90
454,4022,3693,94
455,4026,3687,96
456,4051,3636,98
457,4068,3605,99
458,4102,3546,101
459,4141,3494,111
460,4158,3470,122
461,4191,3430,132
462,4206,3415,136
463,4250,3369,140
464,4255,3363,144
465,4345,3274,155
466,4347,3273,163
467,4411,3210,172
468,4436,3188,175
469,4480,3147,178
470,4493,3134,181
471,4589,3043,186
472,4594,3037,192
473,4712,2922,197
474,4734,2897,202
475,4817,2806,204
476,4857,2758,207
477,4928,2656,207
478,4953,2610,196
479,4959,2596,186
480,5007,2475,167
481,5012,2460,156
482,5020,2423,145
483,5028,2344,137
484,5027,2329,130
485,5021,2222,123
486,5009,2175,117
487,4997,2150,113
488,4974,2107,110
489,4971,2101,108
490,4936,2051,106
491,4909,2020,105
492,4897,2008,103
493,4844,1966,102
494,4825,1959,102
495,4750,1940,103
496,4735,1938,104
497,4682,1933,106
498,4656,1934,107
499,4588,1933,109
500,4582,1933,111
501,4529,1935,116
502,4510,1938,117
503,4455,1950,119
504,4454,1951,124
505,4338,1999,129
506,4313,2009,135
507,4282,2026,138
508,4242,2063,143
509,4136,2165,148
510,4121,2178,154
511,4087,2213,163
512,4068,2241,171
513,4004,2340,180
514,3998,2352,181
515,3968,2408,182
516,3964,2415,183
517,3886,2558,190
518,3871,2585,197
519,3831,2666,200
520,3830,2668,203
521,3785,2744,207
522,3772,2766,209
523,3752,2795,212
524,3700,2857,215
