,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
72,0 days 02:20:32.670000,GAS,10,100.25,46.0,4.0,,,0 days 00:00:26.703000,0 days 00:00:29.977000,0 days 00:00:43.570000,0 days 02:19:19.087000,0 days 02:19:49.064000,0 days 02:20:32.634000,,260.0,257.0,300.0,False,MEDIUM,8.0,True,Alpine,0 days 02:18:52.420000,2024-04-21 08:27:11.093,1,15.0,False,,False,True
73,0 days 02:22:13.067000,GAS,10,100.397,47.0,4.0,,,0 days 00:00:26.674000,0 days 00:00:29.913000,0 days 00:00:43.810000,0 days 02:20:59.308000,0 days 02:21:29.221000,0 days 02:22:13.031000,270.0,269.0,262.0,305.0,False,MEDIUM,9.0,True,Alpine,0 days 02:20:32.670000,2024-04-21 08:28:51.343,1,15.0,False,,False,True
74,0 days 02:23:54.618000,GAS,10,101.551,48.0,4.0,,,0 days 00:00:26.507000,0 days 00:00:31.408000,0 days 00:00:43.636000,0 days 02:22:39.538000,0 days 02:23:10.946000,0 days 02:23:54.582000,273.0,262.0,255.0,325.0,False,MEDIUM,10.0,True,Alpine,0 days 02:22:13.067000,2024-04-21 08:30:31.740,1,14.0,True,TRACK LIMITS AT TURN 6 LAP 48 ,False,True
75,0 days 02:25:34.923000,GAS,10,100.305,49.0,4.0,,,0 days 00:00:26.766000,0 days 00:00:30.071000,0 days 00:00:43.468000,0 days 02:24:21.348000,0 days 02:24:51.419000,0 days 02:25:34.887000,266.0,259.0,257.0,297.0,False,MEDIUM,11.0,True,Alpine,0 days 02:23:54.618000,2024-04-21 08:32:13.291,1,14.0,False,,False,True
76,0 days 02:27:15.061000,GAS,10,100.138,50.0,4.0,,,0 days 00:00:26.558000,0 days 00:00:30.127000,0 days 00:00:43.453000,0 days 02:26:01.445000,0 days 02:26:31.572000,0 days 02:27:15.025000,267.0,259.0,257.0,300.0,False,MEDIUM,12.0,True,Alpine,0 days 02:25:34.923000,2024-04-21 08:33:53.596,1,14.0,False,,False,True
77,0 days 02:28:55.558000,GAS,10,100.497,51.0,4.0,,,0 days 00:00:26.744000,0 days 00:00:30.177000,0 days 00:00:43.576000,0 days 02:27:41.769000,0 days 02:28:11.946000,0 days 02:28:55.522000,268.0,260.0,257.0,301.0,False,MEDIUM,13.0,True,Alpine,0 days 02:27:15.061000,2024-04-21 08:35:33.734,1,14.0,False,,False,True
78,0 days 02:30:36.610000,GAS,10,101.052,52.0,4.0,,,0 days 00:00:26.827000,0 days 00:00:30.393000,0 days 00:00:43.832000,0 days 02:29:22.349000,0 days 02:29:52.742000,0 days 02:30:36.574000,269.0,260.0,261.0,321.0,False,MEDIUM,14.0,True,Alpine,0 days 02:28:55.558000,2024-04-21 08:37:14.231,1,14.0,False,,False,True
79,0 days 02:32:17.983000,GAS,10,101.373,53.0,4.0,,,0 days 00:00:26.980000,0 days 00:00:30.549000,0 days 00:00:43.844000,0 days 02:31:03.554000,0 days 02:31:34.103000,0 days 02:32:17.947000,275.0,262.0,256.0,301.0,False,MEDIUM,15.0,True,Alpine,0 days 02:30:36.610000,2024-04-21 08:38:55.283,1,13.0,False,,False,True
80,0 days 02:33:58.710000,GAS,10,100.727,54.0,4.0,,,0 days 00:00:26.831000,0 days 00:00:30.209000,0 days 00:00:43.687000,0 days 02:32:44.778000,0 days 02:33:14.987000,0 days 02:33:58.674000,270.0,263.0,256.0,304.0,False,MEDIUM,16.0,True,Alpine,0 days 02:32:17.983000,2024-04-21 08:40:36.656,1,13.0,False,,False,True
81,0 days 02:35:39.447000,GAS,10,100.73700000000001,55.0,4.0,,,0 days 00:00:26.799000,0 days 00:00:30.200000,0 days 00:00:43.738000,0 days 02:34:25.473000,0 days 02:34:55.673000,0 days 02:35:39.411000,274.0,268.0,256.0,304.0,False,MEDIUM,17.0,True,Alpine,0 days 02:33:58.710000,2024-04-21 08:42:17.383,1,13.0,False,,False,True
82,0 days 02:37:20.266000,GAS,10,100.819,56.0,4.0,,,0 days 00:00:26.803000,0 days 00:00:30.336000,0 days 00:00:43.680000,0 days 02:36:06.214000,0 days 02:36:36.550000,0 days 02:37:20.230000,275.0,267.0,258.0,304.0,False,MEDIUM,18.0,True,Alpine,0 days 02:35:39.447000,2024-04-21 08:43:58.120,1,13.0,False,,False,True
83,0 days 00:58:43.340000,PER,11,100.881,2.0,1.0,,,0 days 00:00:26.856000,0 days 00:00:30.498000,0 days 00:00:43.527000,0 days 00:57:29.298000,0 days 00:57:59.796000,0 days 00:58:43.323000,271.0,266.0,260.0,331.0,True,MEDIUM,2.0,True,Red Bull Racing,0 days 00:57:02.459000,2024-04-21 07:05:21.132,1,3.0,False,,False,True
84,0 days 01:00:24.313000,PER,11,100.97300000000001,3.0,1.0,,,0 days 00:00:27.004000,0 days 00:00:30.644000,0 days 00:00:43.325000,0 days 00:59:10.327000,0 days 00:59:40.971000,0 days 01:00:24.296000,273.0,267.0,260.0,329.0,False,MEDIUM,3.0,True,Red Bull Racing,0 days 00:58:43.340000,2024-04-21 07:07:02.013,1,3.0,False,,False,True
85,0 days 01:02:05.917000,PER,11,101.60400000000001,4.0,1.0,,,0 days 00:00:27,0 days 00:00:30.985000,0 days 00:00:43.619000,0 days 01:00:51.296000,0 days 01:01:22.281000,0 days 01:02:05.900000,271.0,266.0,260.0,331.0,False,MEDIUM,4.0,True,Red Bull Racing,0 days 01:00:24.313000,2024-04-21 07:08:42.986,1,3.0,False,,False,True
86,0 days 01:03:47.542000,PER,11,101.625,5.0,1.0,,,0 days 00:00:26.937000,0 days 00:00:30.787000,0 days 00:00:43.901000,0 days 01:02:32.837000,0 days 01:03:03.624000,0 days 01:03:47.525000,280.0,257.0,254.0,305.0,False,MEDIUM,5.0,True,Red Bull Racing,0 days 01:02:05.917000,2024-04-21 07:10:24.590,1,2.0,False,,False,True
87,0 days 01:05:29.198000,PER,11,101.656,6.0,1.0,,,0 days 00:00:27.190000,0 days 00:00:30.742000,0 days 00:00:43.724000,0 days 01:04:14.715000,0 days 01:04:45.457000,0 days 01:05:29.181000,270.0,259.0,255.0,309.0,False,MEDIUM,6.0,True,Red Bull Racing,0 days 01:03:47.542000,2024-04-21 07:12:06.215,1,2.0,False,,False,True
88,0 days 01:07:10.781000,PER,11,101.58300000000001,7.0,1.0,,,0 days 00:00:27.096000,0 days 00:00:30.603000,0 days 00:00:43.884000,0 days 01:05:56.277000,0 days 01:06:26.880000,0 days 01:07:10.764000,269.0,262.0,254.0,309.0,False,MEDIUM,7.0,True,Red Bull Racing,0 days 01:05:29.198000,2024-04-21 07:13:47.871,1,2.0,False,,False,True
89,0 days 01:08:52.494000,PER,11,101.71300000000001,8.0,1.0,,,0 days 00:00:27.121000,0 days 00:00:30.761000,0 days 00:00:43.831000,0 days 01:07:37.885000,0 days 01:08:08.646000,0 days 01:08:52.477000,267.0,257.0,253.0,306.0,False,MEDIUM,8.0,True,Red Bull Racing,0 days 01:07:10.781000,2024-04-21 07:15:29.454,1,2.0,False,,False,True
90,0 days 01:10:34.262000,PER,11,101.768,9.0,1.0,,,0 days 00:00:27.242000,0 days 00:00:30.619000,0 days 00:00:43.907000,0 days 01:09:19.719000,0 days 01:09:50.338000,0 days 01:10:34.245000,269.0,260.0,253.0,310.0,False,MEDIUM,9.0,True,Red Bull Racing,0 days 01:08:52.494000,2024-04-21 07:17:11.167,1,2.0,False,,False,True
91,0 days 01:12:16.102000,PER,11,101.84,10.0,1.0,,,0 days 00:00:27.198000,0 days 00:00:30.848000,0 days 00:00:43.794000,0 days 01:11:01.443000,0 days 01:11:32.291000,0 days 01:12:16.085000,271.0,263.0,253.0,309.0,False,MEDIUM,10.0,True,Red Bull Racing,0 days 01:10:34.262000,2024-04-21 07:18:52.935,1,2.0,False,,False,True
92,0 days 01:13:57.869000,PER,11,101.76700000000001,11.0,1.0,,,0 days 00:00:27.220000,0 days 00:00:30.826000,0 days 00:00:43.721000,0 days 01:12:43.305000,0 days 01:13:14.131000,0 days 01:13:57.852000,269.0,261.0,254.0,308.0,False,MEDIUM,11.0,True,Red Bull Racing,0 days 01:12:16.102000,2024-04-21 07:20:34.775,1,2.0,False,,False,True
93,0 days 01:15:40.135000,PER,11,102.266,12.0,1.0,,,0 days 00:00:27.442000,0 days 00:00:30.963000,0 days 00:00:43.861000,0 days 01:14:25.294000,0 days 01:14:56.257000,0 days 01:15:40.118000,273.0,263.0,255.0,309.0,False,MEDIUM,12.0,True,Red Bull Racing,0 days 01:13:57.869000,2024-04-21 07:22:16.542,1,2.0,False,,False,True
94,0 days 01:21:05.294000,PER,11,100.03800000000001,15.0,2.0,,,0 days 00:00:26.702000,0 days 00:00:30.175000,0 days 00:00:43.161000,0 days 01:19:51.941000,0 days 01:20:22.116000,0 days 01:21:05.277000,271.0,264.0,257.0,314.0,True,HARD,2.0,True,Red Bull Racing,0 days 01:19:25.256000,2024-04-21 07:27:43.929,1,6.0,False,,False,True
95,0 days 01:22:45.850000,PER,11,100.55600000000001,16.0,2.0,,,0 days 00:00:26.763000,0 days 00:00:30.254000,0 days 00:00:43.539000,0 days 01:21:32.040000,0 days 01:22:02.294000,0 days 01:22:45.833000,275.0,267.0,261.0,312.0,False,HARD,3.0,True,Red Bull Racing,0 days 01:21:05.294000,2024-04-21 07:29:23.967,1,5.0,False,,False,True
96,0 days 01:24:27.953000,PER,11,102.10300000000001,17.0,2.0,,,0 days 00:00:26.834000,0 days 00:00:31.213000,0 days 00:00:44.056000,0 days 01:23:12.667000,0 days 01:23:43.880000,0 days 01:24:27.936000,279.0,262.0,251.0,334.0,False,HARD,4.0,True,Red Bull Racing,0 days 01:22:45.850000,2024-04-21 07:31:04.523,1,4.0,False,,False,True
97,0 days 01:26:08.152000,PER,11,100.19900000000001,18.0,2.0,,,0 days 00:00:26.920000,0 days 00:00:30.085000,0 days 00:00:43.194000,0 days 01:24:54.856000,0 days 01:25:24.941000,0 days 01:26:08.135000,271.0,265.0,257.0,311.0,False,HARD,5.0,True,Red Bull Racing,0 days 01:24:27.953000,2024-04-21 07:32:46.626,1,4.0,False,,False,True
98,0 days 01:27:48.465000,PER,11,100.313,19.0,2.0,,,0 days 00:00:26.929000,0 days 00:00:30.099000,0 days 00:00:43.285000,0 days 01:26:35.064000,0 days 01:27:05.163000,0 days 01:27:48.448000,270.0,262.0,256.0,310.0,False,HARD,6.0,True,Red Bull Racing,0 days 01:26:08.152000,2024-04-21 07:34:26.825,1,4.0,False,,False,True
99,0 days 01:29:28.987000,PER,11,100.522,20.0,2.0,,,0 days 00:00:26.801000,0 days 00:00:30.119000,0 days 00:00:43.602000,0 days 01:28:15.249000,0 days 01:28:45.368000,0 days 01:29:28.970000,271.0,264.0,257.0,311.0,False,HARD,7.0,True,Red Bull Racing,0 days 01:27:48.465000,2024-04-21 07:36:07.138,2,4.0,False,,False,True
100,0 days 01:56:32.922000,PER,11,99.73100000000001,32.0,3.0,,,0 days 00:00:26.494000,0 days 00:00:29.952000,0 days 00:00:43.285000,0 days 01:55:19.668000,0 days 01:55:49.620000,0 days 01:56:32.905000,279.0,269.0,257.0,313.0,True,HARD,9.0,True,Red Bull Racing,0 days 01:54:53.191000,2024-04-21 08:03:11.864,1,4.0,False,,False,False
101,0 days 01:58:12.310000,PER,11,99.388,33.0,3.0,,,0 days 00:00:26.362000,0 days 00:00:29.915000,0 days 00:00:43.111000,0 days 01:56:59.267000,0 days 01:57:29.182000,0 days 01:58:12.293000,275.0,267.0,265.0,330.0,True,HARD,10.0,True,Red Bull Racing,0 days 01:56:32.922000,2024-04-21 08:04:51.595,1,4.0,False,,False,True
102,0 days 01:59:51.822000,PER,11,99.512,34.0,3.0,,,0 days 00:00:26.285000,0 days 00:00:30.083000,0 days 00:00:43.144000,0 days 01:58:38.578000,0 days 01:59:08.661000,0 days 01:59:51.805000,278.0,271.0,263.0,328.0,False,HARD,11.0,True,Red Bull Racing,0 days 01:58:12.310000,2024-04-21 08:06:30.983,1,4.0,False,,False,True
103,0 days 02:01:31.520000,PER,11,99.69800000000001,35.0,3.0,,,0 days 00:00:26.499000,0 days 00:00:30.179000,0 days 00:00:43.020000,0 days 02:00:18.304000,0 days 02:00:48.483000,0 days 02:01:31.503000,279.0,271.0,263.0,330.0,False,HARD,12.0,True,Red Bull Racing,0 days 01:59:51.822000,2024-04-21 08:08:10.495,1,4.0,False,,False,True
104,0 days 02:03:11.200000,PER,11,99.68,36.0,3.0,,,0 days 00:00:26.338000,0 days 00:00:30.290000,0 days 00:00:43.052000,0 days 02:01:57.841000,0 days 02:02:28.131000,0 days 02:03:11.183000,280.0,268.0,263.0,330.0,False,HARD,13.0,True,Red Bull Racing,0 days 02:01:31.520000,2024-04-21 08:09:50.193,1,4.0,False,,False,True
105,0 days 02:04:51.205000,PER,11,100.00500000000001,37.0,3.0,,,0 days 00:00:26.445000,0 days 00:00:30.243000,0 days 00:00:43.317000,0 days 02:03:37.628000,0 days 02:04:07.871000,0 days 02:04:51.188000,,270.0,264.0,331.0,False,HARD,14.0,True,Red Bull Racing,0 days 02:03:11.200000,2024-04-21 08:11:29.873,1,4.0,False,,False,True
106,0 days 02:06:31.273000,PER,11,100.06800000000001,38.0,3.0,,,0 days 00:00:26.507000,0 days 00:00:30.385000,0 days 00:00:43.176000,0 days 02:05:17.695000,0 days 02:05:48.080000,0 days 02:06:31.256000,281.0,269.0,264.0,331.0,False,HARD,15.0,True,Red Bull Racing,0 days 02:04:51.205000,2024-04-21 08:13:09.878,1,4.0,False,,False,True
107,0 days 02:08:10.682000,PER,11,99.409,39.0,3.0,,,0 days 00:00:26.318000,0 days 00:00:30.089000,0 days 00:00:43.002000,0 days 02:06:57.574000,0 days 02:07:27.663000,0 days 02:08:10.665000,282.0,268.0,257.0,310.0,False,HARD,16.0,True,Red Bull Racing,0 days 02:06:31.273000,2024-04-21 08:14:49.946,1,3.0,False,,False,True
108,0 days 02:09:50.369000,PER,11,99.68700000000001,40.0,3.0,,,0 days 00:00:26.606000,0 days 00:00:29.917000,0 days 00:00:43.164000,0 days 02:08:37.271000,0 days 02:09:07.188000,0 days 02:09:50.352000,275.0,268.0,256.0,309.0,False,HARD,17.0,True,Red Bull Racing,0 days 02:08:10.682000,2024-04-21 08:16:29.355,1,3.0,False,,False,True
109,0 days 02:11:29.968000,PER,11,99.599,41.0,3.0,,,0 days 00:00:26.600000,0 days 00:00:29.953000,0 days 00:00:43.046000,0 days 02:10:16.952000,0 days 02:10:46.905000,0 days 02:11:29.951000,274.0,268.0,258.0,307.0,False,HARD,18.0,True,Red Bull Racing,0 days 02:09:50.369000,2024-04-21 08:18:09.042,1,3.0,False,,False,True
110,0 days 02:13:09.489000,PER,11,99.521,42.0,3.0,,,0 days 00:00:26.403000,0 days 00:00:29.976000,0 days 00:00:43.142000,0 days 02:11:56.354000,0 days 02:12:26.330000,0 days 02:13:09.472000,275.0,268.0,259.0,309.0,False,HARD,19.0,True,Red Bull Racing,0 days 02:11:29.968000,2024-04-21 08:19:48.641,1,3.0,False,,False,True
111,0 days 02:14:49.096000,PER,11,99.607,43.0,3.0,,,0 days 00:00:26.529000,0 days 00:00:29.899000,0 days 00:00:43.179000,0 days 02:13:36.001000,0 days 02:14:05.900000,0 days 02:14:49.079000,,268.0,259.0,310.0,False,HARD,20.0,True,Red Bull Racing,0 days 02:13:09.489000,2024-04-21 08:21:28.162,1,3.0,False,,False,True
112,0 days 02:16:28.818000,PER,11,99.72200000000001,44.0,3.0,,,0 days 00:00:26.487000,0 days 00:00:30.023000,0 days 00:00:43.212000,0 days 02:15:15.566000,0 days 02:15:45.589000,0 days 02:16:28.801000,273.0,267.0,257.0,309.0,False,HARD,21.0,True,Red Bull Racing,0 days 02:14:49.096000,2024-04-21 08:23:07.769,1,3.0,False,,False,True
113,0 days 02:18:08.667000,PER,11,99.849,45.0,3.0,,,0 days 00:00:26.591000,0 days 00:00:30.005000,0 days 00:00:43.253000,0 days 02:16:55.392000,0 days 02:17:25.397000,0 days 02:18:08.650000,274.0,268.0,258.0,310.0,False,HARD,22.0,True,Red Bull Racing,0 days 02:16:28.818000,2024-04-21 08:24:47.491,1,3.0,False,,False,True
114,0 days 02:19:48.633000,PER,11,99.96600000000001,46.0,3.0,,,0 days 00:00:26.686000,0 days 00:00:30.091000,0 days 00:00:43.189000,0 days 02:18:35.336000,0 days 02:19:05.427000,0 days 02:19:48.616000,276.0,268.0,258.0,310.0,False,HARD,23.0,True,Red Bull Racing,0 days 02:18:08.667000,2024-04-21 08:26:27.340,1,3.0,False,,False,True
115,0 days 02:21:28.588000,PER,11,99.95500000000001,47.0,3.0,,,0 days 00:00:26.660000,0 days 00:00:30.006000,0 days 00:00:43.289000,0 days 02:20:15.276000,0 days 02:20:45.282000,0 days 02:21:28.571000,,268.0,258.0,309.0,False,HARD,24.0,True,Red Bull Racing,0 days 02:19:48.633000,2024-04-21 08:28:07.306,1,3.0,False,,False,True
116,0 days 02:23:08.549000,PER,11,99.96100000000001,48.0,3.0,,,0 days 00:00:26.647000,0 days 00:00:29.974000,0 days 00:00:43.340000,0 days 02:21:55.218000,0 days 02:22:25.192000,0 days 02:23:08.532000,277.0,269.0,259.0,309.0,False,HARD,25.0,True,Red Bull Racing,0 days 02:21:28.588000,2024-04-21 08:29:47.261,1,3.0,False,,False,True
117,0 days 02:24:48.452000,PER,11,99.903,49.0,3.0,,,0 days 00:00:26.588000,0 days 00:00:29.988000,0 days 00:00:43.327000,0 days 02:23:35.120000,0 days 02:24:05.108000,0 days 02:24:48.435000,,269.0,259.0,309.0,False,HARD,26.0,True,Red Bull Racing,0 days 02:23:08.549000,2024-04-21 08:31:27.222,1,3.0,False,,False,True
118,0 days 02:26:28.504000,PER,11,100.052,50.0,3.0,,,0 days 00:00:26.645000,0 days 00:00:30.112000,0 days 00:00:43.295000,0 days 02:25:15.080000,0 days 02:25:45.192000,0 days 02:26:28.487000,278.0,268.0,258.0,309.0,False,HARD,27.0,True,Red Bull Racing,0 days 02:24:48.452000,2024-04-21 08:33:07.125,1,3.0,False,,False,True
119,0 days 02:28:08.410000,PER,11,99.906,51.0,3.0,,,0 days 00:00:26.570000,0 days 00:00:30.025000,0 days 00:00:43.311000,0 days 02:26:55.057000,0 days 02:27:25.082000,0 days 02:28:08.393000,277.0,268.0,259.0,309.0,False,HARD,28.0,True,Red Bull Racing,0 days 02:26:28.504000,2024-04-21 08:34:47.177,1,3.0,False,,False,True
120,0 days 02:29:48.533000,PER,11,100.123,52.0,3.0,,,0 days 00:00:26.576000,0 days 00:00:30.170000,0 days 00:00:43.377000,0 days 02:28:34.969000,0 days 02:29:05.139000,0 days 02:29:48.516000,278.0,268.0,257.0,309.0,False,HARD,29.0,True,Red Bull Racing,0 days 02:28:08.410000,2024-04-21 08:36:27.083,1,3.0,False,,False,True
121,0 days 02:31:28.729000,PER,11,100.19600000000001,53.0,3.0,,,0 days 00:00:26.729000,0 days 00:00:30.113000,0 days 00:00:43.354000,0 days 02:30:15.245000,0 days 02:30:45.358000,0 days 02:31:28.712000,277.0,269.0,258.0,310.0,False,HARD,30.0,True,Red Bull Racing,0 days 02:29:48.533000,2024-04-21 08:38:07.206,1,3.0,False,,False,True
122,0 days 02:33:08.957000,PER,11,100.22800000000001,54.0,3.0,,,0 days 00:00:26.692000,0 days 00:00:30.202000,0 days 00:00:43.334000,0 days 02:31:55.404000,0 days 02:32:25.606000,0 days 02:33:08.940000,,270.0,258.0,311.0,False,HARD,31.0,True,Red Bull Racing,0 days 02:31:28.729000,2024-04-21 08:39:47.402,1,3.0,False,,False,True
123,0 days 02:34:49.550000,PER,11,100.593,55.0,3.0,,,0 days 00:00:26.768000,0 days 00:00:30.179000,0 days 00:00:43.646000,0 days 02:33:35.708000,0 days 02:34:05.887000,0 days 02:34:49.533000,278.0,270.0,257.0,310.0,False,HARD,32.0,True,Red Bull Racing,0 days 02:33:08.957000,2024-04-21 08:41:27.630,1,3.0,False,,False,True
124,0 days 02:36:30.200000,PER,11,100.65,56.0,3.0,,,0 days 00:00:26.891000,0 days 00:00:30.202000,0 days 00:00:43.557000,0 days 02:35:16.424000,0 days 02:35:46.626000,0 days 02:36:30.183000,277.0,270.0,258.0,309.0,False,HARD,33.0,True,Red Bull Racing,0 days 02:34:49.550000,2024-04-21 08:43:08.223,1,3.0,False,,False,True
125,0 days 00:58:42.790000,ALO,14,101.128,2.0,1.0,,,0 days 00:00:26.834000,0 days 00:00:30.450000,0 days 00:00:43.844000,0 days 00:57:28.477000,0 days 00:57:58.927000,0 days 00:58:42.771000,269.0,268.0,255.0,303.0,True,MEDIUM,2.0,True,Aston Martin,0 days 00:57:01.662000,2024-04-21 07:05:20.335,1,2.0,False,,False,True
126,0 days 01:00:23.778000,ALO,14,100.988,3.0,1.0,,,0 days 00:00:26.859000,0 days 00:00:30.616000,0 days 00:00:43.513000,0 days 00:59:09.630000,0 days 00:59:40.246000,0 days 01:00:23.759000,274.0,267.0,253.0,309.0,True,MEDIUM,3.0,True,Aston Martin,0 days 00:58:42.790000,2024-04-21 07:07:01.463,1,2.0,False,,False,True
127,0 days 01:02:05.357000,ALO,14,101.57900000000001,4.0,1.0,,,0 days 00:00:27.063000,0 days 00:00:30.734000,0 days 00:00:43.782000,0 days 01:00:50.822000,0 days 01:01:21.556000,0 days 01:02:05.338000,269.0,264.0,253.0,308.0,False,MEDIUM,4.0,True,Aston Martin,0 days 01:00:23.778000,2024-04-21 07:08:42.451,1,2.0,False,,False,True
128,0 days 01:03:48.417000,ALO,14,103.06,5.0,1.0,,,0 days 00:00:27.323000,0 days 00:00:31.673000,0 days 00:00:44.064000,0 days 01:02:32.661000,0 days 01:03:04.334000,0 days 01:03:48.398000,271.0,267.0,259.0,325.0,False,MEDIUM,5.0,True,Aston Martin,0 days 01:02:05.357000,2024-04-21 07:10:24.030,1,3.0,False,,False,True
129,0 days 01:05:30.780000,ALO,14,102.363,6.0,1.0,,,0 days 00:00:27.069000,0 days 00:00:31.125000,0 days 00:00:44.169000,0 days 01:04:15.467000,0 days 01:04:46.592000,0 days 01:05:30.761000,273.0,266.0,254.0,312.0,False,MEDIUM,6.0,True,Aston Martin,0 days 01:03:48.417000,2024-04-21 07:12:07.090,1,3.0,False,,False,True
130,0 days 01:07:14.597000,ALO,14,103.81700000000001,7.0,1.0,,,0 days 00:00:27.371000,0 days 00:00:31.200000,0 days 00:00:45.246000,0 days 01:05:58.132000,0 days 01:06:29.332000,0 days 01:07:14.578000,268.0,266.0,258.0,311.0,False,MEDIUM,7.0,True,Aston Martin,0 days 01:05:30.780000,2024-04-21 07:13:49.453,1,4.0,False,,False,True
131,0 days 01:08:57.729000,ALO,14,103.132,8.0,1.0,,,0 days 00:00:27.391000,0 days 00:00:31.299000,0 days 00:00:44.442000,0 days 01:07:41.969000,0 days 01:08:13.268000,0 days 01:08:57.710000,271.0,266.0,253.0,311.0,False,MEDIUM,8.0,True,Aston Martin,0 days 01:07:14.597000,2024-04-21 07:15:33.270,1,4.0,False,,False,True
132,0 days 01:10:40.675000,ALO,14,102.94600000000001,9.0,1.0,,,0 days 00:00:27.552000,0 days 00:00:31.167000,0 days 00:00:44.227000,0 days 01:09:25.262000,0 days 01:09:56.429000,0 days 01:10:40.656000,268.0,266.0,254.0,311.0,False,MEDIUM,9.0,True,Aston Martin,0 days 01:08:57.729000,2024-04-21 07:17:16.402,1,4.0,False,,False,True
133,0 days 01:12:23.758000,ALO,14,103.08300000000001,10.0,1.0,,,0 days 00:00:27.571000,0 days 00:00:31.284000,0 days 00:00:44.228000,0 days 01:11:08.227000,0 days 01:11:39.511000,0 days 01:12:23.739000,269.0,265.0,253.0,309.0,False,MEDIUM,10.0,True,Aston Martin,0 days 01:10:40.675000,2024-04-21 07:18:59.348,1,4.0,False,,False,True
134,0 days 01:17:54.112000,ALO,14,102.256,13.0,2.0,,,0 days 00:00:26.720000,0 days 00:00:31.577000,0 days 00:00:43.959000,0 days 01:16:38.557000,0 days 01:17:10.134000,0 days 01:17:54.093000,278.0,255.0,255.0,335.0,False,HARD,2.0,True,Aston Martin,0 days 01:16:11.856000,2024-04-21 07:24:30.529,1,8.0,False,,False,True
135,0 days 01:19:35.056000,ALO,14,100.944,14.0,2.0,,,0 days 00:00:26.921000,0 days 00:00:30.309000,0 days 00:00:43.714000,0 days 01:18:21.014000,0 days 01:18:51.323000,0 days 01:19:35.037000,270.0,267.0,255.0,311.0,True,HARD,3.0,True,Aston Martin,0 days 01:17:54.112000,2024-04-21 07:26:12.785,1,7.0,False,,False,True
136,0 days 01:21:16.039000,ALO,14,100.983,15.0,2.0,,,0 days 00:00:26.810000,0 days 00:00:30.316000,0 days 00:00:43.857000,0 days 01:20:01.847000,0 days 01:20:32.163000,0 days 01:21:16.020000,272.0,268.0,255.0,311.0,False,HARD,4.0,True,Aston Martin,0 days 01:19:35.056000,2024-04-21 07:27:53.729,1,7.0,False,,False,True
137,0 days 01:22:57.313000,ALO,14,101.274,16.0,2.0,,,0 days 00:00:26.819000,0 days 00:00:30.502000,0 days 00:00:43.953000,0 days 01:21:42.839000,0 days 01:22:13.341000,0 days 01:22:57.294000,270.0,267.0,255.0,307.0,False,HARD,5.0,True,Aston Martin,0 days 01:21:16.039000,2024-04-21 07:29:34.712,1,7.0,False,,False,True
138,0 days 01:24:38.564000,ALO,14,101.251,17.0,2.0,,,0 days 00:00:26.859000,0 days 00:00:30.484000,0 days 00:00:43.908000,0 days 01:23:24.153000,0 days 01:23:54.637000,0 days 01:24:38.545000,,267.0,256.0,308.0,False,HARD,6.0,True,Aston Martin,0 days 01:22:57.313000,2024-04-21 07:31:15.986,1,6.0,False,,False,True
