,X,Y,Speed
497,228,104,173
498,260,80,178
499,327,34,183
500,395,-14,189
501,413,-27,192
502,485,-79,195
503,495,-87,198
504,561,-137,202
505,572,-145,205
506,648,-204,208
507,649,-205,209
508,716,-261,210
509,731,-274,212
510,815,-351,216
511,844,-384,214
512,951,-526,213
513,952,-528,207
514,1013,-661,202
515,1034,-750,202
516,1035,-751,189
517,1045,-821,176
518,1045,-911,169
519,1043,-929,163
520,1032,-1008,160
521,1028,-1024,157
522,1008,-1097,147
523,1008,-1098,145
524,960,-1198,143
525,929,-1244,141
526,924,-1249,139
527,864,-1317,136
528,832,-1342,134
529,744,-1404,134
530,744,-1405,135
531,704,-1427,137
532,667,-1441,139
533,601,-1463,142
534,582,-1468,149
535,428,-1492,157
536,421,-1493,158
537,392,-1495,160
538,368,-1493,162
539,320,-1488,164
540,237,-1476,172
541,176,-1459,180
542,111,-1436,184
543,68,-1417,189
544,6,-1383,192
545,-54,-1344,195
546,-134,-1291,198
547,-197,-1245,202
548,-325,-1137,205
549,-330,-1131,208
550,-413,-1061,217
551,-453,-1026,219
552,-590,-902,222
553,-616,-880,226
554,-717,-787,230
555,-798,-713,234
556,-814,-698,239
557,-892,-627,239
558,-910,-609,240
559,-972,-554,242
560,-1083,-455,245
561,-1090,-448,248
562,-1208,-346,251
563,-1346,-227,254
564,-1440,-145,257
565,-1558,-45,260
