,X,Y,Speed
544,3048,3167,113
545,2975,3143,107
546,2921,3112,101
547,2888,3078,99
548,2888,3078,97
549,2866,3050,96
550,2841,3006,93
551,2829,2965,91
552,2829,2944,90
553,2831,2910,89
554,2835,2883,90
555,2841,2848,91
556,2843,2842,92
557,2863,2784,94
558,2886,2732,99
559,2907,2690,104
560,2920,2671,112
561,2945,2636,121
562,2946,2635,126
563,2995,2564,131
564,3029,2515,136
565,3108,2412,144
566,3118,2398,152
567,3176,2322,162
568,3223,2264,168
569,3235,2248,175
570,3305,2163,187
571,3307,2162,189
572,3359,2098,192
573,3361,2097,197
574,3452,1975,202
575,3454,1974,204
576,3486,1927,206
577,3527,1859,208
578,3558,1807,211
579,3607,1711,214
580,3639,1624,217
581,3658,1566,222
582,3687,1458,228
583,3705,1381,230
584,3718,1306,232
585,3723,1259,234
586,3729,1149,235
587,3728,1117,237
588,3718,928,240
589,3718,926,241
590,3703,815,242
591,3671,733,246
592,3664,715,247
593,3606,581,248
594,3568,500,248
595,3482,366,249
596,3388,271,250
597,3346,232,252
598,3270,174,254
599,3236,155,254
600,3130,103,254
601,3118,97,254
602,2939,14,256
603,2937,13,257
604,2794,-35,259
605,2745,-48,259
606,2662,-67,260
607,2635,-71,261
608,2444,-78,261
609,2433,-77,262
610,2222,-56,263
611,2181,-48,265
612,2032,-19,266
613,1955,0,267
614,1796,61,269
615,1724,98,270
616,1703,109,271
617,1511,221,272
618,1488,237,272
619,1433,274,273
620,1318,380,274
621,1296,404,275
622,1140,600,276
623,1073,688,278
624,1037,750,279
625,977,864,280
626,968,882,280
627,890,1019,281
628,835,1112,282
629,811,1154,283
630,711,1317,284
631,677,1366,277
632,552,1520,270
633,526,1552,258
634,444,1641,247
635,403,1678,242
636,291,1766,237
637,281,1772,232
638,195,1824,226
639,162,1842,224
640,64,1882,222
641,62,1883,220
642,-138,1913,219
643,-181,1917,218
644,-245,1916,221
645,-325,1896,222
646,-528,1837,223
647,-554,1828,224
648,-620,1798,229
649,-660,1776,231
650,-797,1708,234
651,-812,1702,234
652,-883,1669,235
653,-892,1664,236
654,-1076,1579,239
655,-1110,1562,242
