,X,Y,Speed
515,-7597,-7332,258
516,-7615,-7207,260
517,-7615,-7199,262
518,-7633,-7029,267
519,-7636,-7001,267
520,-7645,-6869,267
521,-7653,-6763,270
522,-7659,-6660,274
523,-7665,-6568,275
524,-7665,-6556,276
